,_id,call_id_hash,service,priority,priority_desc,call_quarter,call_year,description_short,city_code,city_name,geoid,census_block_group_center__x,census_block_group_center__y
9434,9435,02BAC246BAC4C3AD7BCB83242FB4CB,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PEN,PENN HILLS,420035232001.0,-79.8546393115925,40.4671320421789
9442,9443,01B2B90F2930EEFB096B2B948A919B,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420032107001.0,-80.0236523187025,40.4531605728633
9453,9454,01B7FBDEB1783DE8E0C7A05A4F6096,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420035632002.0,-79.9979403555741,40.4535195307656
9458,9459,03342D4466735C76F977E28AF70A76,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,WEL,WEST ELIZABETH,420035645003.0,-79.8951439384833,40.2721851758202
9536,9537,015C784BD9736FA5061C7B2F119A7A,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,MTO,MOUNT OLIVER,420034810002.0,-79.9841307714897,40.4120581018147
9546,9547,0346EBC4E7BCD125C6367390E44853,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,NBR,NORTH BRADDOCK,420035129001.0,-79.8621685276785,40.409091271451
9606,9607,02BD61BD08EEC99C5E1838AA83E28A,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031115001.0,-79.9246335744113,40.4652747267277
9661,9662,031E132407A35C5B8434F440EFBB7B,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,NBR,NORTH BRADDOCK,420035128001.0,-79.8554733758734,40.3992169472337
9683,9684,0329EB22A54FC878941FE921D73708,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
9779,9780,0247E3D5F2824E536689D958E4B70A,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420035619002.0,-79.8924816830828,40.4670401189346
9887,9888,01C8D4D80AB21A6E88A6CC65A960E0,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420030509001.0,-79.9743642858791,40.4510371227739
9925,9926,024E261F164219E3DE22D1926E1E78,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,PGH,PITTSBURGH,420030510002.0,-79.965289058217,40.4458750224138
10033,10034,0347F91310A8CFE060703F618D7B82,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,PGH,PITTSBURGH,420030809002.0,-79.9413099704386,40.4638536082158
10047,10048,037006EE77B2F5D16C1090898FBF31,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,WBG,WILKINSBURG,420035610001.0,-79.8775959487652,40.4391321493029
10099,10100,03818CB80357CEAA7A4F67E5B7DD5C,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,WES,WEST MIFFLIN,420034886003.0,-79.9231695582572,40.3338682435869
10277,10278,027CBA295A9C373F9BA249209985F9,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,MCK,MCKEESPORT,420035519002.0,-79.8582143722509,40.3536263826352
10311,10312,03581C695D54E8A6EC058808B75A9F,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,ELB,ELIZABETH BORO,420034940001.0,-79.8873759218418,40.2713962754733
10378,10379,02842003CA490DA218AFCB8D0D21B4,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,KEN,KENNEDY,420034600023.0,-80.1133241123818,40.4785388218269
10411,10412,0393F6CFAF0E77940F04A2CF1AE7F0,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,WTK,WHITAKER,420034850001.0,-79.886357269489,40.4007062673694
10542,10543,018C13F2834142F8F14425D0932048,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,WBG,WILKINSBURG,420035606002.0,-79.8841206769631,40.4388944435892
10745,10746,0311CA0743D9D0913ED6483D3B5455,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420039807001.0,-80.0117732047697,40.4376431614479
10755,10756,031682D448BD272A18BD273D5645A6,EMS,E2,EMS Standard Advanced Life Support response,Q4,2017.0,ASSAULT,NFT,NORTH FAYETTE,420034530042.0,-80.2136181916074,40.4457482859687
10938,10939,03211D6A3E46F883A8192E59961E0D,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420030201005.0,-79.9966060929745,40.4379740715745
10940,10941,03227075128D6AE34E47A6D6ADE141,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,CAR,CARNEGIE,420034689003.0,-80.0851656762634,40.4033944919588
10949,10950,0220AA6F9E9678772102B8C7C22C9B,EMS,E2,EMS Standard Advanced Life Support response,Q1,2015.0,ASSAULT,SWS,SWISSVALE,420035154013.0,-79.8946878177824,40.4302661977263
10965,10966,03BCCD7AE6BB840D2E338EE13F9AF0,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,MCK,MCKEESPORT,420035521002.0,-79.8650780279697,40.3437082905351
11005,11006,03B582BA068E9AB834C04C73A42751,EMS,E2,EMS Standard Advanced Life Support response,Q4,2016.0,ASSAULT,BWB,BALDWIN BORO,420034803002.0,-79.9644671970925,40.3932123303121
11085,11086,02313AED049FAE2F213CE940A0CB68,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031807003.0,-80.0010242234309,40.4228393292492
11133,11134,02CB5D4BED87018154CD16A429241C,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,WES,WEST MIFFLIN,420034885002.0,-79.9334031284299,40.3593150085174
11190,11191,032ADAF13B364CDB601933F97BABFA,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031301002.0,-79.8921526024379,40.4610894852872
11241,11242,03E24B934D1D6C865283F928E5BBF6,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420032703001.0,-80.035181246718,40.4783600008758
11252,11253,038B2504EB894A25084A1798198D45,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,MCK,MCKEESPORT,420035512001.0,-79.8397683818266,40.3511301379603
11279,11280,02D96752773CC449B9351715A265BB,EMS,E2,EMS Standard Advanced Life Support response,Q4,2017.0,ASSAULT,WBG,WILKINSBURG,420035612002.0,-79.8834551282252,40.4448665433328
11310,11311,01B73DC7CCC2C65F59588B7F5E8A01,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,ELT,ELIZABETH TOWNSHIP,420034961022.0,-79.8413891356512,40.2615134910309
11439,11440,03FCC818A5A9CE420BEC71F82AB7F6,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,CAR,CARNEGIE,420034689003.0,-80.0851656762634,40.4033944919588
11446,11447,03FF1621A911CAD75F003E4591686D,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,STO,STOWE,420034626004.0,-80.0747528233027,40.4712840861788
11457,11458,024001A6D278DC0E955B577F14A9A5,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420031302002.0,-79.8955936252342,40.4594847346672
11464,11465,02444576FDC66FFA9552AA405C0CA1,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,OHA,O'HARA,420034211004.0,-79.8839920163543,40.4940615141346
11501,11502,02EA789D6C3D3DBB00C31E691FC6A1,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420035619002.0,-79.8924816830828,40.4670401189346
11645,11646,0345065D2AFF19677D874D56497CAB,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031702002.0,-79.9805533254415,40.4315391729821
11682,11683,041445A1015E2808AEFB5AD67E6529,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,MCK,MCKEESPORT,420035524003.0,-79.8473961555004,40.3326321913428
11720,11721,02EFCAFED3AD37C0FDA8ACCFA927EE,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,MUN,MUNHALL,420034846001.0,-79.9040493738516,40.398245215302
11772,11773,01DA6E5CE85618CFAEBA08CEADEF5C,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420039805001.0,-79.942159366852,40.4343530966253
11790,11791,01E518C4820256242AB73C9C51FAFF,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420035624002.0,-80.0039680447416,40.4142643857439
11943,11944,03F6AFB1C9A65DA365288ECDFC244A,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,CLA,CLAIRTON,420034929002.0,-79.896966203045,40.2884109078957
11955,11956,03FD7EE23B6D715A4EF5416363B934,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030501003.0,-79.9776985897945,40.4459803609266
12087,12088,0433107E2A9F91A20F76509F94AF63,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PEN,PENN HILLS,420035237013.0,-79.8133080944851,40.4963643288741
12090,12091,0435BD04AE1D4360239486D96C3118,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,RAN,RANKIN,420035140001.0,-79.8747789792519,40.410910236417
12260,12261,044CB4EABA10B18AE190EDF6ADA611,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420032814002.0,-80.050197537515,40.4462584701274
12340,12341,027CA481DAD2B0F8BE99AB41E95CC0,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420030709004.0,-79.9436259996091,40.4525593648404
12351,12352,020B5768C5D034C03E058E4266C7BC,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031301001.0,-79.8838429825241,40.4578426089047
12555,12556,0221D5268734BAC8810EE8078D032D,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420031306003.0,-79.8715513344861,40.4531892496901
12556,12557,0221EE0C71C38D25A1677739CB3841,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,PGH,PITTSBURGH,420031204001.0,-79.9087869369979,40.4633827213871
12573,12574,03D321E9A0C25085A3A334D1FDFA3A,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420033102005.0,-79.9180494667986,40.3677162761951
12599,12600,0382B9FB69EF7ED78F0CBAF0F19EFC,EMS,E2,EMS Standard Advanced Life Support response,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420031301002.0,-79.8921526024379,40.4610894852872
12624,12625,0333649EC6BD1177E07894B280A3DE,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,WBG,WILKINSBURG,420035612002.0,-79.8834551282252,40.4448665433328
12654,12655,0431A0680E72510FDDF84E410B1719,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,WBG,WILKINSBURG,420035611001.0,-79.8758485149887,40.4466445646738
12711,12712,0290F80ABD2B4D117EAAA3B6AB9D1A,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PEN,PENN HILLS,420035233002.0,-79.8329119927839,40.4739678259543
12820,12821,046A07D25932669B74E3868CCE4D47,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,NBR,NORTH BRADDOCK,420035128001.0,-79.8554733758734,40.3992169472337
12834,12835,03E5BFEBBD2F238B596ECA34627151,EMS,E2,EMS Standard Advanced Life Support response,Q2,2017.0,ASSAULT,PGH,PITTSBURGH,420035620001.0,-79.951010340881,40.4509319392107
12843,12844,03E96853C5D099C8A831D3596E3EEA,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,BWB,BALDWIN BORO,420034801013.0,-79.9788798580497,40.3433485892084
12864,12865,04788323FDB11691CB488322BD0BBE,EMS,E2,EMS Standard Advanced Life Support response,Q4,2015.0,ASSAULT,MUN,MUNHALL,420034846001.0,-79.9040493738516,40.398245215302
12891,12892,0359FA99508219FB91DA01FD78592B,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,BKR,BRACKENRIDGE,420034020002.0,-79.7385663182843,40.6092766014517
12910,12911,03F6D818FE28D1363C40E79E9571E8,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,COL,COLLIER,420034580002.0,-80.1304077905378,40.385530460563
12948,12949,047DDC13DF0684F328D4469B052C96,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030405002.0,-79.9582188404362,40.4382333995906
12969,12970,039237A8CCA5F5513E24AAB66F087C,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420035620003.0,-79.9558077839652,40.4481953576567
13029,13030,035C69E5D6A52E2AEE8D1749431709,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420035616004.0,-79.9736069384224,40.4149325119477
13112,13113,02AC76F78D53A4D873F822E4945162,EMS,E2,EMS Standard Advanced Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420031807003.0,-80.0010242234309,40.4228393292492
13235,13236,0370A832CCBFDF248FD4FACAF6E8EC,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,BRG,BRIDGEVILLE,420034571002.0,-80.1123559971561,40.3592450825908
13266,13267,02552664E69958EBAD64B0302ED724,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,WBG,WILKINSBURG,420035612002.0,-79.8834551282252,40.4448665433328
13325,13326,041388D39A6655EE9EA8DFC973E996,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,EPG,EAST PITTSBURGH,420035100002.0,-79.8413941640757,40.3972392007815
13354,13355,046F55A4C082C7360E3A9BC513851B,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420035624005.0,-79.9991650591415,40.4197439998351
13464,13465,04B77A5A1520B3D3B9E083B8F8821E,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420031207002.0,-79.9050734006901,40.4569792758943
13486,13487,0268D1224E25EAEB53BB25DCAD6437,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,EPG,EAST PITTSBURGH,420035100002.0,-79.8413941640757,40.3972392007815
13495,13496,0382C0E167EB88016BA8F02A681102,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034644003.0,-80.0604463648564,40.4658455341601
13567,13568,0485A6EBFF82BD01E10681BAC4D346,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,COL,COLLIER,420034580002.0,-80.1304077905378,40.385530460563
13598,13599,02BAE36F5F966AD2B1B394FE3B4E56,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420032620002.0,-79.992714736811,40.467762820025
13640,13641,026D8FD80948FE02DFCEDB829B8BD2,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
13854,13855,04DB2D5B48244E2E691609CD2665BA,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
13856,13857,04DC6905FC89D243B5312B15F0DF2B,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,HOM,HOMESTEAD,420034838003.0,-79.9042634561171,40.4024746202616
13870,13871,02CA9F39ABA78EACC516054A9742B5,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420030103003.0,-79.9837638085638,40.4369010410715
13926,13927,04E47A868E15D1619A76DEC81EF1FD,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,NBR,NORTH BRADDOCK,420035120001.0,-79.8442032719987,40.4009205488119
14065,14066,02D349C880255CBE4E6599F0FCAE0D,EMS,E2,EMS Standard Advanced Life Support response,Q4,2016.0,ASSAULT,DUQ,DUQUESNE,420034868001.0,-79.8421821158047,40.3678751203348
14105,14106,04B357849D343829AABDE47EBE894E,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,OHA,O'HARA,420034211002.0,-79.8566416039487,40.5006535299665
14155,14156,03C1FDD36F695FFCC999E6652319A7,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034644003.0,-80.0604463648564,40.4658455341601
14266,14267,050E04A61925FD3D380AA9563ED296,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,SCT,SCOTT,420034706003.0,-80.0928422545395,40.3995734431911
14314,14315,02F9F2F599907DFFA8CB7EFD994ED6,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,RKS,MCKEES ROCKS,420034639003.0,-80.0676870851753,40.4674721006849
14316,14317,02FB0F3F7682BB4605D0A98C2B77B0,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420031115004.0,-79.9188355225551,40.4612616880712
14679,14680,052E94E596FF0B3E624CBE7CE3A3D9,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420030509001.0,-79.9743642858791,40.4510371227739
14731,14732,02A2680A9AE129FD46D3F4A3F98220,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420032503001.0,-80.0120342530303,40.4584967695093
14739,14740,02A66E23CAB5BEE3E2238DA53B8A25,EMS,E2,EMS Standard Advanced Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420032406002.0,-79.9859580414332,40.4612042977602
14751,14752,04107C5EA5AAC2F500CE961D53528E,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420031014002.0,-79.928432016755,40.4845032156821
14832,14833,04EC0DDDE3C539A1B0502C7CE31CD3,EMS,E2,EMS Standard Advanced Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420039822001.0,-79.9547684986283,40.4444958457521
14854,14855,041EEE6CBF5590FE16EE6730998FE7,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,GLA,GLASSPORT,420034994003.0,-79.8915882765199,40.3269212535288
14922,14923,03EB32832E38D3F2F6E87304C251A7,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031301001.0,-79.8838429825241,40.4578426089047
14995,14996,0544CD520DBFEBC6BF6382F7066FAC,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420032902002.0,-79.98265123554,40.3927884175887
15004,15005,054ACACE5235D0AEDA007F8B3AFBBF,EMS,E2,EMS Standard Advanced Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
15031,15032,05596D2DFE7614CCCEC0A8AE397F76,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420031706003.0,-79.9840554446432,40.4197412552118
15070,15071,0503ED0B69F819DD94A60CB57B899A,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,NBR,NORTH BRADDOCK,420035120001.0,-79.8442032719987,40.4009205488119
15093,15094,055BB2D338E1FE89EABD7C1EF7D1CA,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,DUQ,DUQUESNE,420034867001.0,-79.8540572912423,40.3807462121288
15105,15106,056056A48334C2CD9568FBBCF19497,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420032902005.0,-79.9878823257091,40.4039428988648
15115,15116,03F4DB97BC56E57C2D776CF0E677B1,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,ELT,ELIZABETH TOWNSHIP,420034962002.0,-79.8194046872345,40.2906996301776
15201,15202,02BF1877C9756C7C5FC789F5D76145,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031207002.0,-79.9050734006901,40.4569792758943
15222,15223,048C078DC7ED03451DF53C0C20AAF5,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420032107002.0,-80.0264675111689,40.4578787012252
15269,15270,0516D19E5AF71D545E1DAC2BD39150,EMS,E2,EMS Standard Advanced Life Support response,Q1,2016.0,ASSAULT,PGH,PITTSBURGH,420030201002.0,-80.0042531259759,40.4434807489034
15431,15432,04361937813F8A4C95557D19F0C864,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,PEN,PENN HILLS,420035234003.0,-79.8391151864966,40.4551740592418
15573,15574,0424795B32A8B5DE0E1E5D9CD2FD2B,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,WBG,WILKINSBURG,420035612002.0,-79.8834551282252,40.4448665433328
15616,15617,04B65CE355E756A8E4491E9B457FCF,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,KEN,KENNEDY,420034600021.0,-80.0985257423352,40.4605328925583
15623,15624,04B9CF574921DE416FA1E1D755423C,EMS,E1,EMS Advanced Life Support life threatening response,Q2,2017.0,ASSAULT,MCK,MCKEESPORT,420035512001.0,-79.8397683818266,40.3511301379603
15645,15646,05927F6486A18383DD56AF5DFACBA5,EMS,E2,EMS Standard Advanced Life Support response,Q4,2016.0,ASSAULT,RKS,MCKEES ROCKS,420034644003.0,-80.0604463648564,40.4658455341601
15724,15725,03529C1FFA308401CFC094CFDF15A3,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
15809,15810,04DF392BFF48662C2E0FC074A8E083,EMS,E2,EMS Standard Advanced Life Support response,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
15810,15811,04DF4EF3F9CDFA7012CA08020E7064,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030201006.0,-79.9970207258277,40.4450860046541
15956,15957,044D4790C6F6E41BC40CF37ED4A897,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420032612001.0,-80.0081134176757,40.4922461463542
16016,16017,02EB6B2CF62502DCB370ECDA91CF81,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
16030,16031,04ECF0CA62287ECD6DE8FAFCCF1A37,EMS,E2,EMS Standard Advanced Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420031113001.0,-79.9294165949606,40.4710555664347
16039,16040,04F12D6F48992D80CCFD4D46F99370,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PLU,PLUM,420035262011.0,-79.7677962424002,40.4954922322861
16183,16184,0447AF9DB62B1FB2C9884CB9BACE3B,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,PGH,PITTSBURGH,420031016001.0,-79.9393339293673,40.4703818171228
16365,16366,045F9686B32CFFD1F437CC1637785B,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031807001.0,-80.0017702315617,40.4265469330047
16488,16489,047341316708BAC337DCF5C7A4CBEA,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420035626004.0,-80.0364106964428,40.4440743182557
